date_generated,id,icpsr,bioname,congress,chamber,cqlabel,state,state_abbrev,district_code,party_code,dim1,dim2,log_likelihood,conditional,bioImgURL
2017-01-09 23:57:56,MH11520536,20536,"REICHERT, David G.",115,House,(WA-08),Washington,WA,8,200,0.21,-0.109,3207.164,1,020536.jpg
2017-01-09 23:57:56,MH11520535,20535,"McMORRIS RODGERS, Cathy",115,House,(WA-05),Washington,WA,5,200,0.426,0.144,2077.69,1,020535.jpg
2017-01-09 23:57:56,MH11520533,20533,"CUELLAR, Henry",115,House,(TX-28),Texas,TX,28,100,-0.228,0.638,3174.767,1,020533.jpg
2017-01-09 23:57:56,MH11520532,20532,"MARCHANT, Kenny",115,House,(TX-24),Texas,TX,24,200,0.605,0.156,2109.192,1,020532.jpg
2017-01-09 23:57:56,MH11520531,20531,"CONAWAY, K. Michael",115,House,(TX-11),Texas,TX,11,200,0.598,0.348,2077.38,1,020531.jpg
2017-01-09 23:57:56,MH11520530,20530,"McCAUL, Michael T.",115,House,(TX-10),Texas,TX,10,200,0.453,0.078,2233.947,1,020530.jpg
2017-01-09 23:57:56,MH11520529,20529,"GREEN, Al",115,House,(TX-09),Texas,TX,9,100,-0.436,0.333,2208.344,1,020529.jpg
2017-01-09 23:57:56,MH11520528,20528,"POE, Ted",115,House,(TX-02),Texas,TX,2,200,0.584,-0.031,2721.946,1,020528.jpg
2017-01-09 23:57:56,MH11520527,20527,"GOHMERT, Louie",115,House,(TX-01),Texas,TX,1,200,0.609,-0.323,2730.711,1,020527.jpg
2017-01-09 23:57:56,MH11520526,20526,"DENT, Charles W.",115,House,(PA-15),Pennsylvania,PA,15,200,0.232,-0.049,2892.578,1,020526.jpg
2017-01-09 23:57:56,MH11520522,20522,"McHENRY, Patrick T.",115,House,(NC-10),North Carolina,NC,10,200,0.577,0.14,2072.858,1,020522.jpg
2017-01-09 23:57:56,MH11520521,20521,"FOXX, Virginia Ann",115,House,(NC-05),North Carolina,NC,5,200,0.642,0.158,2350.719,1,020521.jpg
2017-01-09 23:57:56,MH11520519,20519,"HIGGINS, Brian",115,House,(NY-26),New York,NY,26,100,-0.344,-0.048,2004.666,1,020519.jpg
2017-01-09 23:57:56,MH11520518,20518,"FORTENBERRY, Jeff",115,House,(NE-01),Nebraska,NE,1,200,0.297,-0.055,2756.791,1,020518.jpg
2017-01-09 23:57:56,MH11520517,20517,"CLEAVER, Emanuel, II",115,House,(MO-05),Missouri,MO,5,100,-0.457,0.03,2048.21,1,020517.jpg
2017-01-09 23:57:56,MH11520508,20508,"LIPINSKI, Daniel",115,House,(IL-03),Illinois,IL,3,100,-0.234,0.202,2976.141,1,020508.jpg
2017-01-09 23:57:56,MH11520505,20505,"PRICE, Tom",115,House,(GA-06),Georgia,GA,6,200,0.642,-0.047,2147.226,1,020505.jpg
2017-01-09 23:57:56,MH11520504,20504,"WASSERMAN SCHULTZ, Debbie",115,House,(FL-23),Florida,FL,23,100,-0.429,0.072,1960.171,1,020504.jpg
2017-01-09 23:57:56,MH11520501,20501,"COSTA, Jim",115,House,(CA-16),California,CA,16,100,-0.183,0.464,3492.659,1,020501.jpg
2017-01-09 23:57:56,MH11520357,20357,"BISHOP, Robert (Rob)",115,House,(UT-01),Utah,UT,1,200,0.531,0.116,2614.463,1,020357.jpg
2017-01-09 23:57:56,MH11520356,20356,"CARTER, John R.",115,House,(TX-31),Texas,TX,31,200,0.477,0.59,2480.623,1,020356.jpg
2017-01-09 23:57:56,MH11520355,20355,"BURGESS, Michael C.",115,House,(TX-26),Texas,TX,26,200,0.575,-0.267,3111.884,1,020355.jpg
2017-01-09 23:57:56,MH11520352,20352,"HENSARLING, Jeb",115,House,(TX-05),Texas,TX,5,200,0.704,0.065,2350.114,1,020352.jpg
2017-01-09 23:57:56,MH11520351,20351,"BLACKBURN, Marsha",115,House,(TN-07),Tennessee,TN,7,200,0.62,0.108,2373.279,1,020351.jpg
2017-01-09 23:57:56,MH11520346,20346,"MURPHY, Timothy",115,House,(PA-18),Pennsylvania,PA,18,200,0.265,0.185,3022.155,1,020346.jpg
2017-01-09 23:57:56,MH11520344,20344,"COLE, Tom",115,House,(OK-04),Oklahoma,OK,4,200,0.335,0.378,2558.235,1,020344.jpg
2017-01-09 23:57:56,MH11520343,20343,"RYAN, Timothy J.",115,House,(OH-13),Ohio,OH,13,100,-0.402,0.208,2660.496,1,020343.jpg
2017-01-09 23:57:56,MH11520342,20342,"TURNER, Michael R.",115,House,(OH-10),Ohio,OH,10,200,0.262,0.219,2769.087,1,020342.jpg
2017-01-09 23:57:56,MH11520340,20340,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",115,House,(NC-01),North Carolina,NC,1,100,-0.405,0.191,2085.325,1,020340.jpg
2017-01-09 23:57:56,MH11520337,20337,"PEARCE, Stevan",115,House,(NM-02),New Mexico,NM,2,200,0.473,0.056,2248.177,1,020337.jpg
2017-01-09 23:57:56,MH11520329,20329,"RUPPERSBERGER, C. A. (Dutch)",115,House,(MD-02),Maryland,MD,2,100,-0.296,0.173,2717.411,1,020329.jpg
2017-01-09 23:57:56,MH11520325,20325,"KING, Steve",115,House,(IA-04),Iowa,IA,4,200,0.619,0.24,2727.795,1,020325.jpg
2017-01-09 23:57:56,MH11520321,20321,"SCOTT, David",115,House,(GA-13),Georgia,GA,13,100,-0.303,0.198,2986.363,1,020321.jpg
2017-01-09 23:57:56,MH11520316,20316,"DIAZ-BALART, Mario",115,House,(FL-25),Florida,FL,25,200,0.268,0.125,3029.004,1,020316.jpg
2017-01-09 23:57:56,MH11520310,20310,"SÁNCHEZ, Linda T.",115,House,(CA-38),California,CA,38,100,-0.513,-0.125,2094.84,1,020310.jpg
2017-01-09 23:57:56,MH11520307,20307,"NUNES, Devin",115,House,(CA-22),California,CA,22,200,0.441,0.236,2515.718,1,020307.jpg
2017-01-09 23:57:56,MH11520305,20305,"GRIJALVA, Raúl M.",115,House,(AZ-03),Arizona,AZ,3,100,-0.599,-0.26,2100.94,1,020305.jpg
2017-01-09 23:57:56,MH11520304,20304,"FRANKS, Trent",115,House,(AZ-08),Arizona,AZ,8,200,0.755,0.065,2440.495,1,020304.jpg
2017-01-09 23:57:56,MH11520301,20301,"ROGERS, Mike Dennis",115,House,(AL-03),Alabama,AL,3,200,0.343,0.412,2725.109,1,020301.jpg
2017-01-09 23:57:56,MH11520147,20147,"CLAY, William Lacy, Jr.",115,House,(MO-01),Missouri,MO,1,100,-0.479,-0.058,2800.794,1,020147.jpg
2017-01-09 23:57:56,MH11520145,20145,"LARSEN, Richard Ray (Rick)",115,House,(WA-02),Washington,WA,2,100,-0.362,0.185,3196.397,1,020145.jpg
2017-01-09 23:57:56,MH11520139,20139,"CULBERSON, John",115,House,(TX-07),Texas,TX,7,200,0.507,0.343,2873.839,1,020139.jpg
2017-01-09 23:57:56,MH11520138,20138,"WILSON, Addison Graves (Joe)",115,House,(SC-02),South Carolina,SC,2,200,0.542,0.114,2558.257,1,020138.jpg
2017-01-09 23:57:56,MH11520136,20136,"LANGEVIN, James",115,House,(RI-02),Rhode Island,RI,2,100,-0.374,0.12,2823.568,1,020136.jpg
2017-01-09 23:57:56,MH11520134,20134,"SHUSTER, William (Bill)",115,House,(PA-09),Pennsylvania,PA,9,200,0.374,0.346,2837.888,1,020134.jpg
2017-01-09 23:57:56,MH11520130,20130,"TIBERI, Patrick (Pat)",115,House,(OH-12),Ohio,OH,12,200,0.379,0.019,3147.69,1,020130.jpg
2017-01-09 23:57:56,MH11520124,20124,"GRAVES, Samuel",115,House,(MO-06),Missouri,MO,6,200,0.423,0.194,3047.933,1,020124.jpg
2017-01-09 23:57:56,MH11520122,20122,"McCOLLUM, Betty",115,House,(MN-04),Minnesota,MN,4,100,-0.424,-0.176,2664.9,1,020122.jpg
2017-01-09 23:57:56,MH11520119,20119,"LYNCH, Stephen F.",115,House,(MA-08),Massachusetts,MA,8,100,-0.353,0.034,3038.182,1,020119.jpg
2017-01-09 23:57:56,MH11520108,20108,"DAVIS, Susan A.",115,House,(CA-53),California,CA,53,100,-0.346,-0.071,2673.12,1,020108.jpg
2017-01-09 23:57:56,MH11520107,20107,"ISSA, Darrell",115,House,(CA-49),California,CA,49,200,0.505,-0.079,2932.55,1,020107.jpg
2017-01-09 23:57:56,MH11520104,20104,"SCHIFF, Adam",115,House,(CA-28),California,CA,28,100,-0.348,-0.119,2639.422,1,020104.jpg
2017-01-09 23:57:56,MH11515634,15634,"ROS-LEHTINEN, Ileana",115,House,(FL-27),Florida,FL,27,200,0.237,-0.19,6081.386,1,015634.jpg
2017-01-09 23:57:56,MH11515621,15621,"ROHRABACHER, Dana",115,House,(CA-48),California,CA,48,200,0.621,-0.399,5735.064,1,015621.jpg
2017-01-09 23:57:56,MH11515616,15616,"NEAL, Richard Edmund",115,House,(MA-01),Massachusetts,MA,1,100,-0.418,-0.104,4274.995,1,015616.jpg
2017-01-09 23:57:56,MH11515612,15612,"LOWEY, Nita M.",115,House,(NY-17),New York,NY,17,100,-0.39,-0.138,4191.239,1,015612.jpg
2017-01-09 23:57:56,MH11515603,15603,"ENGEL, Eliot Lance",115,House,(NY-16),New York,NY,16,100,-0.408,-0.073,4323.164,1,015603.jpg
2017-01-09 23:57:56,MH11515455,15455,"DUNCAN, John J., Jr.",115,House,(TN-02),Tennessee,TN,2,200,0.594,-0.471,7896.578,1,015455.jpg
2017-01-09 23:57:56,MH11515454,15454,"PALLONE, Frank, Jr.",115,House,(NJ-06),New Jersey,NJ,6,100,-0.402,-0.155,5437.908,1,015454.jpg
2017-01-09 23:57:56,MH11515448,15448,"PELOSI, Nancy",115,House,(CA-12),California,CA,12,100,-0.493,-0.202,3264.542,1,015448.jpg
2017-01-09 23:57:56,MH11515446,15446,"UPTON, Frederick Stephen",115,House,(MI-06),Michigan,MI,6,200,0.331,-0.359,6536.3,1,015446.jpg
2017-01-09 23:57:56,MH11515445,15445,"SMITH, Lamar Seeligson",115,House,(TX-21),Texas,TX,21,200,0.429,0.053,4913.99,1,015445.jpg
2017-01-09 23:57:56,MH11515444,15444,"SLAUGHTER, Louise McIntosh",115,House,(NY-25),New York,NY,25,100,-0.467,-0.09,4576.592,1,015444.jpg
2017-01-09 23:57:56,MH11515438,15438,"PRICE, David Eugene",115,House,(NC-04),North Carolina,NC,4,100,-0.342,-0.032,4499.614,1,015438.jpg
2017-01-09 23:57:56,MH11515431,15431,"LEWIS, John R.",115,House,(GA-05),Georgia,GA,5,100,-0.591,-0.215,4135.776,1,015431.jpg
2017-01-09 23:57:56,MH11515410,15410,"DeFAZIO, Peter Anthony",115,House,(OR-04),Oregon,OR,4,100,-0.429,0.02,7097.189,1,015410.jpg
2017-01-09 23:57:56,MH11515124,15124,"VISCLOSKY, Peter",115,House,(IN-01),Indiana,IN,1,100,-0.406,0.25,6499.393,1,015124.jpg
2017-01-09 23:57:56,MH11515085,15085,"BARTON, Joe Linus",115,House,(TX-06),Texas,TX,6,200,0.525,0.06,5736.296,1,015085.jpg
2017-01-09 23:57:56,MH11515033,15033,"LEVIN, Sander Martin",115,House,(MI-09),Michigan,MI,9,100,-0.38,-0.077,4961.448,1,015033.jpg
2017-01-09 23:57:56,MH11515029,15029,"KAPTUR, Marcia Carolyn (Marcy)",115,House,(OH-09),Ohio,OH,9,100,-0.35,0.105,6053.232,1,015029.jpg
2017-01-09 23:57:56,MH11515019,15019,"COOPER, James Hayes Shofner",115,House,(TN-05),Tennessee,TN,5,100,-0.16,-0.03,7334.443,1,015019.jpg
2017-01-09 23:57:56,MH11514873,14873,"HOYER, Steny Hamilton",115,House,(MD-05),Maryland,MD,5,100,-0.382,0.125,5515.031,1,014873.jpg
2017-01-09 23:57:56,MH11514863,14863,"SMITH, Christopher Henry",115,House,(NJ-04),New Jersey,NJ,4,200,0.162,-0.158,8243.049,1,014863.jpg
2017-01-09 23:57:56,MH11514854,14854,"ROGERS, Harold Dallas (Hal)",115,House,(KY-05),Kentucky,KY,5,200,0.332,0.1,6397.561,1,014854.jpg
2017-01-09 23:57:56,MH11514657,14657,"SENSENBRENNER, Frank James, Jr.",115,House,(WI-05),Wisconsin,WI,5,200,0.64,-0.587,7891.283,1,014657.jpg
2017-01-09 23:57:56,MH11514263,14263,"NOLAN, Richard Michael",115,House,(MN-08),Minnesota,MN,8,100,-0.364,-0.384,1907.317,1,014263.jpg
2017-01-09 23:57:56,MH11514066,14066,"YOUNG, Donald Edwin",115,House,(AK-01),Alaska,AK,1,200,0.279,0.015,9937.255,1,014066.jpg
2017-01-09 23:57:56,MH11510713,10713,"CONYERS, John, Jr.",115,House,(MI-13),Michigan,MI,13,100,-0.659,-0.482,6521.04,1,010713.jpg
